,type,text,freq,font,fontsize,rotation,noise_level,filename,question,question_correct,question_filename,event_id,question_asked
178,word,häpy,33.0,Impact,30,-15,0.2,word_häpy.png,_ z _ _,False,word_häpy_question.png,10,False
179,symbols,^ddv,,DejaVu Sans,40,0,0.35,symbols_^ddv.png,_ _ _ v,True,symbols_^ddv_question.png,30,False
180,word,räntä,11.0,Comic Sans MS,40,0,0.35,word_räntä.png,r _ _ _ _,True,word_räntä_question.png,10,False
181,word,klaava,357.0,Comic Sans MS,40,15,0.35,word_klaava.png,_ e _ _ _ _,False,word_klaava_question.png,10,False
182,consonants,lblxm,,Comic Sans MS,40,15,0.2,consonants_lblxm.png,l _ _ _ _,True,consonants_lblxm_question.png,20,False
183,word,ampuja,2571.0,Impact,40,15,0.35,word_ampuja.png,_ _ _ u _ _,True,word_ampuja_question.png,10,False
184,symbols,s^^d,,DejaVu Sans,20,0,0.5,symbols_s^^d.png,_ ^ _ _,True,symbols_s^^d_question.png,30,False
185,word,kaapia,67.0,Comic Sans MS,20,15,0.5,word_kaapia.png,k _ _ _ _ _,True,word_kaapia_question.png,10,True
186,word,otsoni,17.0,Times New Roman,30,0,0.35,word_otsoni.png,_ _ _ _ ü _,False,word_otsoni_question.png,10,False
187,symbols,s^vds^,,DejaVu Sans,30,15,0.5,symbols_s^vds^.png,_ _ _ _ s _,True,symbols_s^vds^_question.png,30,False
188,symbols,^dso,,DejaVu Sans,20,-15,0.5,symbols_^dso.png,_ d _ _,True,symbols_^dso_question.png,30,True
189,word,ahjo,29.0,Times New Roman,40,15,0.5,word_ahjo.png,_ h _ _,True,word_ahjo_question.png,10,False
190,symbols,vssd,,DejaVu Sans,20,-15,0.5,symbols_vssd.png,_ v _ _,False,symbols_vssd_question.png,30,False
191,word,miten,321956.0,Times New Roman,30,-15,0.35,word_miten.png,_ _ _ e _,True,word_miten_question.png,10,False
192,consonants,bxhl,,Comic Sans MS,20,-15,0.2,consonants_bxhl.png,b _ _ _,True,consonants_bxhl_question.png,20,False
193,word,faksi,269.0,Times New Roman,20,0,0.5,word_faksi.png,_ _ p _ _,False,word_faksi_question.png,10,False
194,consonants,zfjxqk,,Times New Roman,20,15,0.35,consonants_zfjxqk.png,d _ _ _ _ _,False,consonants_zfjxqk_question.png,20,False
195,word,erkani,27.0,Impact,30,-15,0.2,word_erkani.png,_ _ _ a _ _,True,word_erkani_question.png,10,False
196,word,lohi,218.0,Times New Roman,30,0,0.35,word_lohi.png,_ _ q _,False,word_lohi_question.png,10,False
197,word,syöpyä,10.0,Comic Sans MS,20,15,0.35,word_syöpyä.png,_ a _ _ _ _,False,word_syöpyä_question.png,10,True
198,word,möly,10.0,Comic Sans MS,40,0,0.5,word_möly.png,_ _ _ y,True,word_möly_question.png,10,False
199,symbols,ssss,,DejaVu Sans,30,15,0.2,symbols_ssss.png,_ _ v _,False,symbols_ssss_question.png,30,False
200,word,uute,13.0,Times New Roman,40,0,0.5,word_uute.png,_ _ t _,True,word_uute_question.png,10,True
201,word,salvaa,90.0,Impact,40,0,0.5,word_salvaa.png,u _ _ _ _ _,False,word_salvaa_question.png,10,False
202,symbols,vdvv,,DejaVu Sans,40,-15,0.35,symbols_vdvv.png,v _ _ _,True,symbols_vdvv_question.png,30,False
203,consonants,ztlrlf,,Times New Roman,20,-15,0.35,consonants_ztlrlf.png,_ _ _ c _ _,False,consonants_ztlrlf_question.png,20,False
204,consonants,zsgj,,Comic Sans MS,40,15,0.35,consonants_zsgj.png,_ _ _ m,False,consonants_zsgj_question.png,20,False
205,word,salaus,155.0,Times New Roman,30,15,0.2,word_salaus.png,_ a _ _ _ _,True,word_salaus_question.png,10,False
206,word,tenä,5.0,Impact,40,-15,0.35,word_tenä.png,_ e _ _,True,word_tenä_question.png,10,False
207,consonants,hmff,,Times New Roman,40,15,0.2,consonants_hmff.png,_ k _ _,False,consonants_hmff_question.png,20,False
208,word,poru,12.0,Times New Roman,20,0,0.2,word_poru.png,_ _ _ u,True,word_poru_question.png,10,False
209,word,kustos,7.0,Comic Sans MS,30,0,0.5,word_kustos.png,_ _ ü _ _ _,False,word_kustos_question.png,10,True
210,symbols,dsovsd,,DejaVu Sans,40,15,0.2,symbols_dsovsd.png,_ _ _ _ _ ^,False,symbols_dsovsd_question.png,30,False
211,word,loraus,56.0,Impact,20,-15,0.2,word_loraus.png,_ o _ _ _ _,True,word_loraus_question.png,10,False
212,word,syaani,10.0,Times New Roman,20,-15,0.5,word_syaani.png,s _ _ _ _ _,True,word_syaani_question.png,10,True
213,word,nurin,1001.0,Times New Roman,20,-15,0.5,word_nurin.png,_ _ _ _ l,False,word_nurin_question.png,10,False
214,word,isyys,88.0,Comic Sans MS,30,15,0.35,word_isyys.png,_ _ x _ _,False,word_isyys_question.png,10,False
215,word,harjus,5.0,Times New Roman,20,15,0.2,word_harjus.png,h _ _ _ _ _,True,word_harjus_question.png,10,False
216,word,osinko,6.0,Times New Roman,30,-15,0.35,word_osinko.png,_ _ _ y _ _,False,word_osinko_question.png,10,False
217,word,kysta,76.0,Times New Roman,40,0,0.35,word_kysta.png,_ _ _ ü _,False,word_kysta_question.png,10,False
218,word,pesula,230.0,Times New Roman,30,0,0.5,word_pesula.png,_ _ l _ _ _,False,word_pesula_question.png,10,True
219,word,älytä,26.0,Impact,30,-15,0.35,word_älytä.png,_ _ _ _ ä,True,word_älytä_question.png,10,False
220,symbols,s^s^s,,DejaVu Sans,40,0,0.5,symbols_s^s^s.png,_ v _ _ _,False,symbols_s^s^s_question.png,30,False
221,word,silsa,13.0,Impact,40,0,0.5,word_silsa.png,_ p _ _ _,False,word_silsa_question.png,10,False
222,symbols,vvosod,,DejaVu Sans,40,0,0.5,symbols_vvosod.png,_ _ d _ _ _,False,symbols_vvosod_question.png,30,False
223,symbols,vdod^,,DejaVu Sans,30,0,0.35,symbols_vdod^.png,_ _ o _ _,True,symbols_vdod^_question.png,30,False
224,consonants,bjwqk,,Times New Roman,40,-15,0.35,consonants_bjwqk.png,b _ _ _ _,True,consonants_bjwqk_question.png,20,False
225,consonants,blkxwz,,Impact,30,0,0.5,consonants_blkxwz.png,_ _ _ _ w _,True,consonants_blkxwz_question.png,20,True
226,word,tykö,1696.0,Times New Roman,20,15,0.5,word_tykö.png,_ _ h _,False,word_tykö_question.png,10,False
227,word,äimä,6.0,Times New Roman,40,-15,0.35,word_äimä.png,e _ _ _,False,word_äimä_question.png,10,False
228,consonants,sqdq,,Comic Sans MS,40,0,0.35,consonants_sqdq.png,b _ _ _,False,consonants_sqdq_question.png,20,False
229,symbols,osdod^,,DejaVu Sans,30,-15,0.35,symbols_osdod^.png,_ s _ _ _ _,True,symbols_osdod^_question.png,30,False
230,symbols,s^o^^v,,DejaVu Sans,30,15,0.35,symbols_s^o^^v.png,_ _ _ _ ^ _,True,symbols_s^o^^v_question.png,30,False
231,word,urut,54.0,Times New Roman,40,0,0.5,word_urut.png,u _ _ _,True,word_urut_question.png,10,True
232,symbols,v^v^,,DejaVu Sans,20,15,0.5,symbols_v^v^.png,_ ^ _ _,True,symbols_v^v^_question.png,30,False
233,word,näkö,506.0,Times New Roman,30,-15,0.5,word_näkö.png,n _ _ _,True,word_näkö_question.png,10,False
234,symbols,dovdd,,DejaVu Sans,20,-15,0.2,symbols_dovdd.png,_ _ o _ _,False,symbols_dovdd_question.png,30,False
235,symbols,dvsvos,,DejaVu Sans,40,15,0.35,symbols_dvsvos.png,_ _ s _ _ _,True,symbols_dvsvos_question.png,30,False
236,word,ripsi,23.0,Impact,20,0,0.35,word_ripsi.png,r _ _ _ _,True,word_ripsi_question.png,10,False
237,word,myyty,1849.0,Times New Roman,20,15,0.35,word_myyty.png,m _ _ _ _,True,word_myyty_question.png,10,False
238,word,tyvi,8.0,Comic Sans MS,40,15,0.35,word_tyvi.png,_ d _ _,False,word_tyvi_question.png,10,False
239,symbols,s^dv^,,DejaVu Sans,40,0,0.2,symbols_s^dv^.png,_ v _ _ _,False,symbols_s^dv^_question.png,30,True
240,consonants,dfszzp,,Impact,40,15,0.2,consonants_dfszzp.png,_ _ s _ _ _,True,consonants_dfszzp_question.png,20,False
241,consonants,dlgt,,Times New Roman,40,15,0.35,consonants_dlgt.png,_ z _ _,False,consonants_dlgt_question.png,20,False
242,word,rulla,88.0,Comic Sans MS,30,15,0.5,word_rulla.png,_ _ w _ _,False,word_rulla_question.png,10,False
243,word,uima,105.0,Impact,40,15,0.5,word_uima.png,u _ _ _,True,word_uima_question.png,10,False
244,symbols,s^vo,,DejaVu Sans,40,15,0.5,symbols_s^vo.png,_ _ v _,True,symbols_s^vo_question.png,30,False
245,word,äänes,18.0,Comic Sans MS,40,15,0.2,word_äänes.png,_ ä _ _ _,True,word_äänes_question.png,10,True
246,word,noppa,85.0,Comic Sans MS,40,0,0.5,word_noppa.png,_ _ _ ü _,False,word_noppa_question.png,10,False
247,consonants,mkfz,,Impact,30,-15,0.35,consonants_mkfz.png,_ k _ _,True,consonants_mkfz_question.png,20,False
248,word,korren,100.0,Comic Sans MS,20,0,0.2,word_korren.png,_ _ _ w _ _,False,word_korren_question.png,10,False
249,word,estyä,6.0,Impact,20,0,0.35,word_estyä.png,e _ _ _ _,True,word_estyä_question.png,10,False
250,symbols,^osd,,DejaVu Sans,30,-15,0.5,symbols_^osd.png,d _ _ _,False,symbols_^osd_question.png,30,False
251,word,uivelo,6.0,Times New Roman,20,0,0.5,word_uivelo.png,_ _ _ _ _ o,True,word_uivelo_question.png,10,True
252,consonants,rrwj,,Times New Roman,30,-15,0.2,consonants_rrwj.png,_ _ w _,True,consonants_rrwj_question.png,20,False
253,symbols,svvd,,DejaVu Sans,30,0,0.35,symbols_svvd.png,_ v _ _,True,symbols_svvd_question.png,30,False
254,word,orpo,798.0,Comic Sans MS,30,-15,0.2,word_orpo.png,_ ö _ _,False,word_orpo_question.png,10,False
255,word,hamaan,86.0,Comic Sans MS,20,0,0.5,word_hamaan.png,_ _ _ _ ä _,False,word_hamaan_question.png,10,False
256,word,juhta,15.0,Times New Roman,20,15,0.35,word_juhta.png,_ _ o _ _,False,word_juhta_question.png,10,False
257,consonants,xxqhnz,,Impact,30,-15,0.2,consonants_xxqhnz.png,_ _ _ _ _ q,False,consonants_xxqhnz_question.png,20,True
258,consonants,spmb,,Impact,20,15,0.5,consonants_spmb.png,_ _ m _,True,consonants_spmb_question.png,20,False
259,symbols,^svs^,,DejaVu Sans,40,0,0.2,symbols_^svs^.png,_ _ _ d _,False,symbols_^svs^_question.png,30,False
260,word,köli,27.0,Comic Sans MS,20,-15,0.2,word_köli.png,_ _ _ d,False,word_köli_question.png,10,False
261,symbols,v^vsov,,DejaVu Sans,20,0,0.2,symbols_v^vsov.png,_ _ _ _ _ d,False,symbols_v^vsov_question.png,30,False
262,word,terska,7.0,Comic Sans MS,20,-15,0.35,word_terska.png,_ _ _ _ c _,False,word_terska_question.png,10,False
263,symbols,s^od^,,DejaVu Sans,20,0,0.5,symbols_s^od^.png,_ _ ^ _ _,False,symbols_s^od^_question.png,30,True
264,consonants,hxjlgq,,Impact,20,-15,0.5,consonants_hxjlgq.png,_ _ _ _ _ x,False,consonants_hxjlgq_question.png,20,False
265,symbols,do^d,,DejaVu Sans,40,15,0.5,symbols_do^d.png,_ _ _ s,False,symbols_do^d_question.png,30,False
266,word,vuoka,20.0,Times New Roman,20,0,0.35,word_vuoka.png,v _ _ _ _,True,word_vuoka_question.png,10,False
267,word,kortti,2634.0,Impact,20,0,0.2,word_kortti.png,_ _ _ t _ _,True,word_kortti_question.png,10,False
268,consonants,zpcqc,,Comic Sans MS,30,15,0.35,consonants_zpcqc.png,_ _ _ _ c,True,consonants_zpcqc_question.png,20,True
269,word,päkiä,5.0,Impact,40,0,0.35,word_päkiä.png,t _ _ _ _,False,word_päkiä_question.png,10,False
270,word,kytkin,500.0,Times New Roman,40,-15,0.2,word_kytkin.png,_ _ _ g _ _,False,word_kytkin_question.png,10,False
271,consonants,qckq,,Impact,40,-15,0.2,consonants_qckq.png,_ _ _ q,True,consonants_qckq_question.png,20,False
272,consonants,zztr,,Times New Roman,20,0,0.2,consonants_zztr.png,_ x _ _,False,consonants_zztr_question.png,20,False
273,symbols,^d^vs,,DejaVu Sans,30,0,0.5,symbols_^d^vs.png,_ _ o _ _,False,symbols_^d^vs_question.png,30,False
274,consonants,tlzr,,Comic Sans MS,20,-15,0.5,consonants_tlzr.png,_ l _ _,True,consonants_tlzr_question.png,20,False
275,word,sävy,345.0,Impact,30,0,0.2,word_sävy.png,_ _ e _,False,word_sävy_question.png,10,True
276,consonants,gchqcz,,Impact,20,0,0.5,consonants_gchqcz.png,g _ _ _ _ _,True,consonants_gchqcz_question.png,20,False
277,consonants,zdvv,,Impact,20,0,0.2,consonants_zdvv.png,_ _ _ v,True,consonants_zdvv_question.png,20,False
278,symbols,voss,,DejaVu Sans,20,-15,0.35,symbols_voss.png,_ _ _ s,True,symbols_voss_question.png,30,False
279,word,hihna,249.0,Comic Sans MS,20,-15,0.2,word_hihna.png,_ _ _ ü _,False,word_hihna_question.png,10,False
280,word,rämä,52.0,Impact,30,15,0.2,word_rämä.png,_ h _ _,False,word_rämä_question.png,10,True
281,word,kopina,7.0,Times New Roman,40,0,0.35,word_kopina.png,_ _ _ f _ _,False,word_kopina_question.png,10,False
282,symbols,vdso,,DejaVu Sans,40,15,0.2,symbols_vdso.png,v _ _ _,True,symbols_vdso_question.png,30,False
283,symbols,sv^vvs,,DejaVu Sans,40,-15,0.5,symbols_sv^vvs.png,_ _ _ _ o _,False,symbols_sv^vvs_question.png,30,False
284,symbols,^vod,,DejaVu Sans,30,15,0.35,symbols_^vod.png,_ _ _ v,False,symbols_^vod_question.png,30,False
285,word,torium,12.0,Comic Sans MS,40,-15,0.35,word_torium.png,_ _ _ _ _ m,True,word_torium_question.png,10,True
286,consonants,hjqc,,Times New Roman,20,15,0.2,consonants_hjqc.png,m _ _ _,False,consonants_hjqc_question.png,20,False
287,consonants,gsdx,,Comic Sans MS,30,15,0.5,consonants_gsdx.png,_ s _ _,True,consonants_gsdx_question.png,20,False
288,consonants,txhs,,Impact,40,0,0.5,consonants_txhs.png,_ x _ _,True,consonants_txhs_question.png,20,False
289,word,pyörö,5.0,Impact,20,0,0.5,word_pyörö.png,_ _ t _ _,False,word_pyörö_question.png,10,False
290,word,uiva,29.0,Times New Roman,40,15,0.2,word_uiva.png,d _ _ _,False,word_uiva_question.png,10,True
291,word,sarake,21.0,Impact,20,15,0.2,word_sarake.png,ä _ _ _ _ _,False,word_sarake_question.png,10,False
292,symbols,^vovvs,,DejaVu Sans,40,15,0.35,symbols_^vovvs.png,_ _ _ _ s _,False,symbols_^vovvs_question.png,30,False
293,word,hajan,28.0,Impact,20,0,0.2,word_hajan.png,_ _ _ _ n,True,word_hajan_question.png,10,False
294,word,kohu,172.0,Times New Roman,30,0,0.2,word_kohu.png,_ _ _ u,True,word_kohu_question.png,10,False
295,word,lemu,294.0,Comic Sans MS,20,-15,0.35,word_lemu.png,_ _ v _,False,word_lemu_question.png,10,False
296,consonants,ndsvw,,Comic Sans MS,20,0,0.5,consonants_ndsvw.png,_ _ _ v _,True,consonants_ndsvw_question.png,20,True
297,word,arpoa,35.0,Comic Sans MS,30,15,0.2,word_arpoa.png,_ _ _ o _,True,word_arpoa_question.png,10,False
298,word,pöty,11.0,Comic Sans MS,20,15,0.5,word_pöty.png,_ j _ _,False,word_pöty_question.png,10,False
299,word,häkä,88.0,Impact,20,-15,0.35,word_häkä.png,h _ _ _,True,word_häkä_question.png,10,False
300,symbols,vovvvv,,DejaVu Sans,30,15,0.35,symbols_vovvvv.png,_ _ _ d _ _,False,symbols_vovvvv_question.png,30,False
301,word,uuma,5.0,Comic Sans MS,40,0,0.2,word_uuma.png,_ u _ _,True,word_uuma_question.png,10,False
302,symbols,ssods,,DejaVu Sans,40,-15,0.5,symbols_ssods.png,_ _ _ d _,True,symbols_ssods_question.png,30,True
303,consonants,tdgw,,Times New Roman,20,15,0.5,consonants_tdgw.png,_ _ _ w,True,consonants_tdgw_question.png,20,False
304,word,särkyä,94.0,Impact,20,15,0.5,word_särkyä.png,j _ _ _ _ _,False,word_särkyä_question.png,10,False
305,word,häät,4190.0,Impact,20,15,0.5,word_häät.png,_ _ _ l,False,word_häät_question.png,10,False
306,consonants,jtltfj,,Impact,20,-15,0.35,consonants_jtltfj.png,r _ _ _ _ _,False,consonants_jtltfj_question.png,20,False
307,word,jaos,288.0,Times New Roman,40,0,0.2,word_jaos.png,_ _ c _,False,word_jaos_question.png,10,False
308,word,ääriin,271.0,Comic Sans MS,30,-15,0.35,word_ääriin.png,_ ö _ _ _ _,False,word_ääriin_question.png,10,False
309,symbols,vsd^,,DejaVu Sans,20,15,0.5,symbols_vsd^.png,v _ _ _,True,symbols_vsd^_question.png,30,True
310,word,osuma,1083.0,Times New Roman,40,-15,0.5,word_osuma.png,_ q _ _ _,False,word_osuma_question.png,10,False
311,consonants,btmk,,Times New Roman,30,0,0.5,consonants_btmk.png,_ _ m _,True,consonants_btmk_question.png,20,False
312,word,itiö,17.0,Comic Sans MS,40,15,0.5,word_itiö.png,_ _ _ ö,True,word_itiö_question.png,10,False
313,consonants,xggtw,,Impact,20,-15,0.5,consonants_xggtw.png,_ _ _ _ w,True,consonants_xggtw_question.png,20,False
314,consonants,vzkt,,Comic Sans MS,20,15,0.35,consonants_vzkt.png,_ _ k _,True,consonants_vzkt_question.png,20,False
315,consonants,lcrzjb,,Times New Roman,30,15,0.5,consonants_lcrzjb.png,_ _ _ b _ _,False,consonants_lcrzjb_question.png,20,True
316,word,säiky,55.0,Impact,20,-15,0.35,word_säiky.png,_ _ i _ _,True,word_säiky_question.png,10,False
317,symbols,^d^^d,,DejaVu Sans,30,0,0.5,symbols_^d^^d.png,_ _ o _ _,False,symbols_^d^^d_question.png,30,False
318,word,ratamo,5.0,Comic Sans MS,30,0,0.35,word_ratamo.png,_ _ t _ _ _,True,word_ratamo_question.png,10,False
319,word,hormi,15.0,Comic Sans MS,30,0,0.2,word_hormi.png,_ _ r _ _,True,word_hormi_question.png,10,False
320,word,sopu,74.0,Impact,40,0,0.2,word_sopu.png,_ c _ _,False,word_sopu_question.png,10,True
321,word,ripeä,50.0,Impact,30,15,0.35,word_ripeä.png,_ _ p _ _,True,word_ripeä_question.png,10,False
322,symbols,vv^^,,DejaVu Sans,20,0,0.2,symbols_vv^^.png,s _ _ _,False,symbols_vv^^_question.png,30,False
323,symbols,sodvdv,,DejaVu Sans,20,0,0.2,symbols_sodvdv.png,_ _ _ o _ _,False,symbols_sodvdv_question.png,30,False
324,word,jaardi,12.0,Comic Sans MS,40,-15,0.5,word_jaardi.png,_ _ _ _ _ e,False,word_jaardi_question.png,10,False
325,word,vahaus,61.0,Comic Sans MS,20,0,0.2,word_vahaus.png,_ _ _ _ _ s,True,word_vahaus_question.png,10,False
326,word,kuskus,16.0,Comic Sans MS,40,-15,0.2,word_kuskus.png,k _ _ _ _ _,True,word_kuskus_question.png,10,False
327,word,pesin,596.0,Impact,20,-15,0.5,word_pesin.png,_ _ _ _ n,True,word_pesin_question.png,10,False
328,symbols,^vd^vd,,DejaVu Sans,40,-15,0.2,symbols_^vd^vd.png,_ _ _ _ _ o,False,symbols_^vd^vd_question.png,30,True
329,symbols,ds^^o,,DejaVu Sans,40,0,0.5,symbols_ds^^o.png,_ s _ _ _,True,symbols_ds^^o_question.png,30,False
330,symbols,o^ss,,DejaVu Sans,40,-15,0.2,symbols_o^ss.png,_ _ _ s,True,symbols_o^ss_question.png,30,False
331,word,rapsi,5.0,Impact,30,15,0.2,word_rapsi.png,_ _ _ s _,True,word_rapsi_question.png,10,False
332,consonants,gnbtn,,Comic Sans MS,40,0,0.2,consonants_gnbtn.png,g _ _ _ _,True,consonants_gnbtn_question.png,20,False
333,word,hautua,74.0,Impact,30,15,0.5,word_hautua.png,_ _ u _ _ _,True,word_hautua_question.png,10,False
334,symbols,os^ood,,DejaVu Sans,30,0,0.2,symbols_os^ood.png,^ _ _ _ _ _,False,symbols_os^ood_question.png,30,True
335,symbols,vvo^,,DejaVu Sans,30,-15,0.35,symbols_vvo^.png,_ _ _ ^,True,symbols_vvo^_question.png,30,False
336,symbols,so^^v,,DejaVu Sans,20,0,0.35,symbols_so^^v.png,_ _ _ ^ _,True,symbols_so^^v_question.png,30,False
337,word,stoola,8.0,Impact,20,15,0.2,word_stoola.png,_ t _ _ _ _,True,word_stoola_question.png,10,False
338,symbols,^^od,,DejaVu Sans,30,-15,0.5,symbols_^^od.png,_ _ _ o,False,symbols_^^od_question.png,30,False
339,word,seimi,25.0,Comic Sans MS,30,15,0.35,word_seimi.png,_ _ _ m _,True,word_seimi_question.png,10,True
340,symbols,vvvd,,DejaVu Sans,40,-15,0.2,symbols_vvvd.png,_ _ _ d,True,symbols_vvvd_question.png,30,False
341,word,karies,7.0,Impact,30,15,0.35,word_karies.png,_ _ _ i _ _,True,word_karies_question.png,10,False
342,consonants,ttjglk,,Impact,20,-15,0.35,consonants_ttjglk.png,_ _ _ n _ _,False,consonants_ttjglk_question.png,20,False
343,word,äänne,17.0,Comic Sans MS,20,-15,0.5,word_äänne.png,_ _ _ n _,True,word_äänne_question.png,10,False
344,word,suti,37.0,Times New Roman,40,15,0.35,word_suti.png,_ z _ _,False,word_suti_question.png,10,False
345,symbols,vo^^,,DejaVu Sans,40,15,0.5,symbols_vo^^.png,_ _ ^ _,True,symbols_vo^^_question.png,30,False
346,consonants,qvkjt,,Times New Roman,40,-15,0.5,consonants_qvkjt.png,q _ _ _ _,True,consonants_qvkjt_question.png,20,True
347,symbols,^d^oos,,DejaVu Sans,30,-15,0.2,symbols_^d^oos.png,_ _ _ s _ _,False,symbols_^d^oos_question.png,30,False
348,word,shiia,9.0,Comic Sans MS,20,15,0.2,word_shiia.png,z _ _ _ _,False,word_shiia_question.png,10,False
349,consonants,zkwnr,,Impact,20,-15,0.2,consonants_zkwnr.png,_ k _ _ _,True,consonants_zkwnr_question.png,20,False
350,word,kaste,123.0,Comic Sans MS,20,0,0.5,word_kaste.png,_ a _ _ _,True,word_kaste_question.png,10,False
351,word,säkä,279.0,Times New Roman,40,15,0.2,word_säkä.png,l _ _ _,False,word_säkä_question.png,10,False
352,word,jänne,68.0,Times New Roman,20,-15,0.2,word_jänne.png,_ _ _ p _,False,word_jänne_question.png,10,False
353,word,nisä,7.0,Comic Sans MS,30,-15,0.5,word_nisä.png,_ _ _ y,False,word_nisä_question.png,10,True
354,word,someen,14.0,Comic Sans MS,40,0,0.35,word_someen.png,_ c _ _ _ _,False,word_someen_question.png,10,False
355,word,täällä,399497.0,Comic Sans MS,30,0,0.5,word_täällä.png,_ _ _ _ _ ü,False,word_täällä_question.png,10,False
356,symbols,vovdsv,,DejaVu Sans,30,15,0.2,symbols_vovdsv.png,_ _ _ _ _ v,True,symbols_vovdsv_question.png,30,False
357,word,nide,11.0,Comic Sans MS,40,15,0.2,word_nide.png,_ _ _ m,False,word_nide_question.png,10,False
358,symbols,dv^od,,DejaVu Sans,20,0,0.35,symbols_dv^od.png,_ _ _ _ d,True,symbols_dv^od_question.png,30,False
359,consonants,lhqt,,Times New Roman,20,0,0.35,consonants_lhqt.png,_ _ _ t,True,consonants_lhqt_question.png,20,True
